PlanId,min,q1,median,q3,max,mean,sd,count_non_missing
38408SC0020016,148.2,282.255,329.865,521.6725,785.47,402.699968944099,162.609912390934,322
38408SC0020017,210.24,385.7175,443.99,699.0075,992.93,545.481739130435,220.899029094032,46
38408SC0020018,177.14,324.995,374.095,588.9725,836.63,459.612391304348,186.125920389454,46
38408SC0020019,182.57,334.955,385.55,607.0125,862.25,473.688913043478,191.826331841281,46
38408SC0020020,147.85,271.2475,312.225,491.56,698.26,383.597391304348,155.342103864482,46
38408SC0020021,244.95,450.9475,521.585,827.2375,1176.32,640.355579710145,257.464313187265,138
38408SC0020022,206.59,380.335,439.905,697.69,992.11,540.076304347826,217.14564585881,138
38408SC0020023,99.83,183.1525,210.825,331.9175,471.48,259.015434782609,104.891704463996,46
38408SC0020024,135.37,248.35,285.87,450.0675,639.32,351.219782608696,142.229989141049,46
38408SC0020025,116.45,214.3775,247.96,393.26,559.21,304.42,122.396291765544,138
38408SC0020026,157.82,290.545,336.055,532.9825,757.9,412.578115942029,165.883091857813,138
38408SC0020029,100.1,190.65,222.81,352.365,530.55,272.004627329193,109.835206763935,322
38408SC0020030,135.75,258.54,302.145,477.845,719.47,368.864968944099,148.947734294808,322
38499LA0040004,202.7,386.6175,450.06,711.27,1077.08,550.805190217391,222.314574028733,368
38499LA0040005,174.59,333,387.645,612.625,927.7,474.416195652174,191.481934762149,368
38499LA0040006,173.11,330.175,384.355,607.4325,919.84,470.395869565217,189.859465187577,368
38499LA0040007,168.42,321.24,373.955,590.99,894.95,457.664239130435,184.721177785819,368
38499LA0040008,151.9,289.7275,337.275,533.015,807.15,412.769048913043,166.600207906742,368
38499LA0040009,122.06,232.815,271.02,428.315,648.61,331.689565217391,133.875044424648,368
38599VA0040001,167.87,331.5575,407.315,625.3,993.68,484.82847826087,200.481128011942,230
38599VA0040002,170.87,337.4825,414.595,636.4825,1011.44,493.496826086957,204.065581846251,230
38599VA0040003,139.26,275.0425,337.89,518.7275,824.32,402.193608695652,166.310979821511,230
38599VA0040004,145.66,287.695,353.425,542.5725,862.22,420.685913043478,173.957745764907,230
38599VA0040005,117.65,232.3625,285.46,438.2325,696.4,339.784565217391,140.503673316082,230
38599VA0040006,127.05,250.94,308.275,473.2625,752.07,366.944434782609,151.734893176623,230
38791MI0030001,22.22,22.22,22.22,22.22,22.22,22.22,0,16
38791MI0030002,40.61,40.61,40.61,40.61,40.61,40.61,0,16
38791MI0040001,17.16,17.16,17.16,17.16,17.16,17.16,0,16
38791MI0040002,37.43,37.43,37.43,37.43,37.43,37.43,0,16
38804KS0010001,45.4,46.89,47.72,48.945,51.83,48.0957142857143,1.68384574944872,28
38804KS0010002,45.59,47.0625,47.9,49.1375,52.03,48.2796428571429,1.68547494601694,28
38886TN0070001,35.22,35.22,35.22,35.22,35.22,35.22,0,368
38886TN0070002,30.95,30.95,30.95,30.95,30.95,30.95,0,368
38886TN0070003,26.44,26.44,26.44,26.44,26.44,26.44,0,8
38886TN0070004,22.69,22.69,22.69,22.69,22.69,22.69,0,8
38886TN0080003,19.62,19.62,21.84,26.44,30.35,22.9304347826087,3.76037678935436,368
38886TN0080004,17.12,17.12,18.93,22.69,26.79,19.8421739130435,3.11193810172429,368
38886TN0090001,26.79,30.35,30.35,30.35,30.35,29.905,1.25865007051206,8
38886TN0090002,26.79,26.79,26.79,26.79,26.79,26.79,0,8
38886TN0090003,23.03,23.03,23.03,23.03,23.03,23.03,0,8
38886TN0090004,19.91,19.91,19.91,19.91,19.91,19.91,0,8
38897FL0010001,23.61,23.61,23.61,23.61,29.83,23.7452173913043,0.907213027301806,3082
38897FL0020001,36.23,37.54,37.54,37.54,37.54,37.5115217391304,0.191068981634305,3082
38897FL0030001,32.37,32.37,32.37,32.37,39.91,32.5339130434783,1.09974055078063,3082
38897FL0040001,39.54,39.54,39.54,39.54,39.91,39.5480434782609,0.0539660482478573,3082
39096IL0010001,43.04,43.04,43.04,43.04,43.04,43.04,0,13
39096IL0010002,43.04,43.04,43.04,43.04,43.04,43.04,0,13
39096IL0010003,34.47,34.47,34.47,34.47,34.47,34.47,0,13
39096IL0010004,34.47,34.47,34.47,34.47,34.47,34.47,0,13
39424OR1240001,176,334,389,613,896,475.785714285714,191.473871998795,322
39424OR1240002,147,279,325,512,749,397.621118012422,160.031556237801,322
39424OR1260001,177,336,391,616,900,478.167701863354,192.398315936984,322
39424OR1260002,155,295,343,542,791,420.316770186335,169.130925795857,322
39424OR1310001,121,229,266,420,614,326.062111801242,131.206725638769,322
39424OR1320001,94,179,208,328,479,254.552795031056,102.451319683721,322
39424OR1460001,173,321.5,371.5,586.25,846,456.641304347826,184.141344512088,92
39424OR1460002,170,311.75,359.5,565.5,804,441.413043478261,178.804744665727,46
39424OR1460003,138,257.5,297.5,469.25,677,365.380434782609,147.284045105592,92
39424OR1460004,136,250.25,287.5,453,644,353.717391304348,143.252948473589,46
39424OR1470001,140,266,310,489,714,379.360248447205,152.686168589178,322
39424OR1480001,120,229.25,266,420,609,326.782608695652,131.556173441073,230
39424OR1480002,115,214.75,247.5,391.5,564,304.717391304348,122.861516439003,92
39424OR1480003,113,208,239,376.75,534,293.826086956522,118.931222766741,46
39424OR1490001,118,224,260,410,600,318.391304347826,128.139146229496,322
39424OR1500001,130,246,287,452,660,350.667701863354,141.106171159345,322
39924WI0030002,198.83,438.1,568.82,834.9625,1459.45,655.416872909699,284.995999034047,598
39924WI0030003,197.98,436.2275,566.385,831.3925,1453.2,652.611287625418,283.775635476276,598
39924WI0030004,165.13,363.8325,472.395,693.425,1212.04,544.310384615385,236.683194275134,598
39924WI0030005,171.93,378.8425,491.875,722.0125,1262.02,566.756153846154,246.443073745729,598
39924WI0030006,173.3,381.835,495.77,727.7375,1272.02,571.245418060201,248.395699621312,598
39924WI0030007,174.49,384.4675,499.18,732.735,1280.76,575.173060200669,250.103446587891,598
39924WI0030008,178.4,393.0925,510.38,749.18,1309.5,588.079548494983,255.715411267609,598
39924WI0030009,144.02,317.3225,412.005,604.7775,1057.1,474.728528428094,206.426816709439,598
39924WI0030010,151.85,334.5775,434.41,637.66,1114.58,500.541220735786,217.650709555159,598
39924WI0030011,195.77,431.3525,560.055,822.0925,1436.96,645.315969899666,280.603741295665,598
39924WI0040001,218.6,487.6375,612.56,931.4875,1868.4,726.789882943144,312.595150124659,2392
39924WI0040002,180.96,403.665,507.08,771.075,1546.65,601.63739548495,258.766754575861,2392
39924WI0040003,164.7,367.41,461.525,701.815,1407.72,547.593612040134,235.522158717972,2392
39924WI0040004,152.13,339.3675,426.315,648.275,1300.32,505.81018812709,217.550988611701,2392
39951AL0010001,35.45,36.74,37.75,40.6525,42.17,38.4759615384615,2.13767351972257,52
39951AL0010002,35.56,36.84,37.88,40.835,42.35,38.6132692307692,2.16468964505927,52
40047MI0010001,146.94,268.19,310.305,494.04,694.2,381.25152173913,153.557935302485,92
40047MI0010002,113.99,208.06,240.725,383.26,538.53,295.762391304348,119.124920971292,92
40047MI0010003,92.31,168.48,194.935,310.36,436.1,239.504782608696,96.4654702839056,92
40198VA0020002,42.37,42.37,42.37,42.37,42.37,42.37,0,12
40198VA0020003,32.07,32.07,32.07,32.07,42.37,32.2939130434783,1.50341676666053,552
40198VA0020004,22.54,22.54,22.54,22.54,32.28,22.7517391304348,1.42167760264792,552
40198VA0030001,27.68,27.68,27.68,27.68,30.55,27.7423913043478,0.418913215564634,552
40198VA0030002,19.46,19.46,19.46,19.46,23.27,19.5428260869565,0.55611824087152,552
40254OK0010007,29.01,32.34,33.67,35.73,45.83,34.289,2.61448056076539,230
40254OK0010008,27.02,28.87,30.05,31.89,40.91,30.6770869565217,2.29119860344765,230
40254OK0010009,22.78,28.87,30.05,31.89,40.91,30.5327826086957,2.46786545598956,230
40254OK0010010,25.4,27.14,28.25,29.98,38.45,28.8793913043478,2.17772678520878,230
40254OK0010011,22.78,27.14,28.25,29.98,38.45,28.7350869565217,2.24992590684493,230
40254OK0010012,17.64,18.85,19.62,20.82,26.9,20.1181739130435,1.62502459913323,230
40254OK0020003,36.26,39.19,40.8,43.29,55.53,41.5733913043478,3.13727759683053,230
40254OK0020004,30.49,32.58,33.92,35.99,46.17,34.7040869565217,2.65825184557476,230
40254OK0020005,28.49,31,32.28,34.25,43.93,32.8837826086957,2.4865415988558,230
40254OK0020006,20.85,22.28,23.19,24.61,33.64,23.8155217391304,2.02792113679993,230
40308VA0220001,276.41,507.1125,583.725,919.0025,1305.87,717.17847826087,290.461405934821,46
40308VA0220002,204.95,376.005,432.805,681.405,968.25,531.758695652174,215.365561763752,46
40308VA0230001,230.31,429.435,496.715,788.095,1135.41,610.447119565217,245.423023498698,184
40308VA0230002,187.34,349.3275,404.055,641.07,923.61,496.570326086957,199.640182138975,184
40308VA0240003,141.62,259.8175,299.07,470.8525,669.06,367.444782608696,148.818003805381,46
40308VA0270007,287.83,536.71,620.795,984.9475,1419.03,762.931684782609,306.727784753467,184
40308VA0270015,130.07,242.535,280.525,445.08,641.25,344.757880434783,138.605970559417,184
40308VA0320001,30.93,34.45,34.45,34.45,34.45,34.3734782608696,0.518995685665239,46
40308VA0320002,25.68,30.58,30.58,30.58,30.58,30.4734782608696,0.722465585158995,46
40308VA0320003,30.93,34.45,34.45,34.45,34.45,34.3734782608696,0.518995685665239,46
40308VA0320004,25.68,30.58,30.58,30.58,30.58,30.4734782608696,0.722465585158995,46
40308VA0330002,26.71,29.72,29.72,29.72,29.72,29.6545652173913,0.44380028802624,46
40308VA0340002,28.08,33.85,33.85,33.85,33.85,33.7245652173913,0.850740087013756,46
40335UT0010001,23,31.1,33,38.7,50.5,35.0217391304348,6.44678061028558,276
40335UT0020001,13.7,18.5,19.5,23,30,20.7739130434783,3.84819777128937,276
40335UT0030001,18,24.3,25.7,30.3,39.5,27.3695652173913,5.0516259660812,276
40335UT0110001,9.4,9.4,9.4,9.4,9.4,9.4,0,6
40335UT0120001,11.5,11.5,11.5,11.5,11.5,11.5,0,6
40411NC0030001,18,9999,9999,9999,9999,9782.1222826087,1455.84944229549,736
40435NC0170001,19.32,1031,1042.5,1054,1065,1020.79277853261,149.548976239043,2944
40435NC0190001,22.01,23.25,24.23,27.06,28.39,25.0521161684783,1.96507896625526,2944
40435NC0200001,28.34,29.3275,30.375,33.885,35.52,31.386277173913,2.34271926112975,2944
40540TX0010001,29.99,29.99,29.99,29.99,35.43,31.2908695652174,2.32141651599042,1196
40540TX0010002,21.11,21.11,21.11,21.11,24.59,21.9421739130435,1.48502380067035,1196
40540TX0020001,23.03,24.82,30.91,35.32,37.28,29.875652173913,5.68644614706921,1196
40540TX0020002,18.76,20.22,25.18,30.37,30.38,24.5123913043478,4.82310909993221,1196
40540TX0030001,30.86,31.12,31.39,31.66,36.7,32.1648076923077,1.7301265348917,104
40540TX0030002,26.48,26.71,26.93,27.16,31.49,27.5992307692308,1.4851325934121,104
40540TX0050001,35.32,35.32,35.32,35.32,35.32,35.32,0,1196
40540TX0050002,30.38,30.38,30.38,30.38,30.38,30.38,0,1196
40540TX0060001,23.03,24.82,30.91,35.32,37.28,29.875652173913,5.68644614706921,1196
40540TX0060002,18.76,20.22,25.18,30.37,30.38,24.5123913043478,4.82310909993221,1196
40540TX0070001,35.32,35.32,35.32,35.32,35.32,35.32,0,1196
40540TX0070002,30.38,30.38,30.38,30.38,30.38,30.38,0,1196
40540TX0080001,20.12,21.88,27.25,32.58,38.75,27.2141513377926,5.38706024620705,4784
40540TX0080002,16.33,17.75,22.12,26.67,31.49,22.2516304347826,4.54554341007456,4784
40540TX0080003,13.46,14.63,18.22,22.16,36.7,19.357512541806,5.64015278860696,4784
40540TX0080004,13.46,14.63,18.22,22.16,31.49,18.861254180602,4.58609318886653,4784
40653IL0050001,22.87,25.22,26.47,30.8,35.09,27.7015384615385,4.09782227968679,13
40653IL0050002,24.51,27.03,28.37,33,37.6,29.6876923076923,4.39125865374639,13
40704NJ0030001,34.9,34.9,34.9,34.9,34.9,34.9,0,6
40704NJ0030002,57.56,57.56,57.56,57.56,57.56,57.56,0,6
40704NJ0040001,27.66,27.66,27.66,27.66,27.66,27.66,0,6
40704NJ0040002,51.61,51.61,51.61,51.61,51.61,51.61,0,6
40788TX0160001,139.49,259.86,306.87,471.565,771.02,369.604375,149.872749745341,368
40788TX0170001,139.18,259.3,306.21,470.5475,769.33,368.806358695652,149.548350122316,368
40788TX0170002,159.17,296.54,350.18,538.12,879.82,421.772038043478,171.026674560919,368
40788TX0170005,154.86,288.51,340.7,523.5475,856.01,410.348940217391,166.39497598793,368
40788TX0180001,164.66,306.75,362.24,556.6525,910.12,436.297010869565,176.915061209027,368
40788TX0180003,185.72,346,408.59,627.87,1026.56,492.114130434783,199.549872067846,368
40788TX0180005,166.97,311.06,367.33,564.465,922.9,442.42035326087,179.398538226649,368
40788TX0180006,162.75,303.2,358.05,550.215,899.6,431.250081521739,174.86967223264,368
40788TX0190001,204.58,381.14,450.08,691.64,1130.84,542.095244565217,219.818070100525,368
40788TX0190002,210.51,392.18,463.12,711.68,1163.59,557.801793478261,226.186635994474,368
40788TX0190003,227.22,423.3,499.87,768.1575,1255.93,602.066684782609,244.135087158513,368
40807MO0250001,41.09,52.76,52.76,52.76,52.76,52.5063043478261,1.70369502151724,460
40807MO0320001,20.89,20.89,20.89,20.89,20.89,20.89,0,460
40807MO0330001,25.35,25.35,25.35,25.35,25.35,25.35,0,460
40807MO0340001,18.8,21.66,21.66,21.66,21.66,21.5978260869565,0.417529371168757,460
40807MO0350001,25.27,26.13,26.13,26.13,26.13,26.1113043478261,0.125550789931863,460
40807MO0360001,16.66,16.66,16.66,16.66,31.43,16.9810869565217,2.15626182243449,460
40807MO0370001,31.43,35.7,35.7,35.7,35.7,35.6071739130435,0.623374270940774,460
40807MO0380001,29.62,39.24,39.24,39.24,39.24,39.0308695652174,1.40441697574944,460
40807MO0390001,35.18,39.24,39.24,39.24,39.24,39.1517391304348,0.592716519910891,460
41047OH0010004,151.19,289.155,337.37,531.9725,799.57,411.389347826087,165.942682466144,322
41047OH0010017,101.63,194.38,226.785,357.6025,537.48,276.543229813665,111.549004187981,322
41047OH0010018,116.4,222.6125,259.735,409.55,615.56,316.71698757764,127.754007656141,322
41047OH0010019,114.45,218.89,255.395,402.705,605.27,311.422763975155,125.61875223924,322
41047OH0010021,119.95,229.4025,267.65,422.0325,634.32,326.370683229814,131.648351385745,322
41047OH0010022,105.53,201.8225,235.47,371.295,558.06,287.131832298137,115.820257091353,322
41047OH0020017,104.02,198.9325,232.105,365.9875,550.07,283.024192546584,114.163085893866,322
41047OH0020018,119.13,227.8325,265.825,419.1525,629.99,324.139534161491,130.748280440318,322
41047OH0020019,117.14,224.0225,261.38,412.14,619.45,318.720590062112,128.562095466029,322
41047OH0020020,122.76,234.775,273.925,431.925,649.19,334.019099378882,134.733669702576,322
41047OH0020021,108,206.545,240.99,379.9975,571.14,293.86049689441,118.534175164782,322
41183MI0030001,22.59,22.59,22.59,22.59,22.59,22.59,0,16
41183MI0030002,41.31,41.31,41.31,41.31,41.31,41.31,0,16
41183MI0040001,17.45,17.45,17.45,17.45,17.45,17.45,0,16
41183MI0040002,38.06,38.06,38.06,38.06,38.06,38.06,0,16
41436WI0010002,38.76,40.3725,40.91,45.22,45.22,41.988125,2.60790904429839,16
41436WI0010005,44.39,46.235,46.85,51.78,51.78,48.084375,2.98388777436418,16
41436WI0010006,33.9,35.3175,35.79,39.56,39.56,36.730625,2.28422552520543,16
41436WI0010009,31.62,32.9325,33.37,36.88,36.88,34.249375,2.1240353692912,16
42261UT0050001,192.4,341.37,394.48,610.275,762.6,467.059057971015,166.977527680227,138
42261UT0050002,163.42,289.94,335.05,518.34,647.73,396.700072463768,141.823748160632,138
42261UT0050003,138.44,245.64,283.85,439.1325,548.73,336.078695652174,120.151623812812,138
42261UT0050004,105.99,188.05,217.305,336.1875,420.09,257.289057971014,91.9838460340885,138
42261UT0050005,248.66,435.86,498.255,772.6325,940.71,591.805869565217,212.763383781411,46
42544LA0010001,21.48,21.6825,21.74,21.77,22.01,21.7275,0.160900903718527,368
42544LA0010004,27.03,45.65,46.14,46.14,46.71,45.7044836956522,2.76189520579599,368
42544LA0010006,19.49,19.73,19.73,19.84,22.01,19.7624184782609,0.328788327732698,368
42544LA0020001,21.65,21.8525,21.91,21.9425,22.19,21.9,0.16415915717021,368
42544LA0020004,27.24,46.02,46.51,46.51,47.09,46.0724184782609,2.78426394988961,368
42544LA0020006,19.66,19.9,19.9,20.01,22.19,19.932472826087,0.329149054498119,368
42757UT0020003,23.38,48.27,51.29,52.79,68.06,49.9604710144928,6.28939899969294,276
42757UT0020004,23.38,40.14,42.65,43.91,56.6,41.6417028985507,4.89046340977202,276
42757UT0020005,19.04,38.2,40.59,41.78,53.86,39.550615942029,4.92869386912999,276
42757UT0020006,19.04,27.45,29.16,30.02,38.7,28.5417391304348,3.12898726876017,276
42808VA0200003,25.21,25.7875,26.6,27,32.71,27.1658333333333,2.24165709133924,12
42808VA0210003,19.48,19.9675,20.655,20.99,26.06,21.1508333333333,1.94674767629283,12
42808VA0230003,22.08,22.62,23.44,24.63,32.71,24.1772463768116,2.63249449183338,552
42808VA0230004,22.08,22.62,23.44,24.63,32.71,24.1772463768116,2.63249449183338,552
42808VA0250003,15.75,16.13,16.72,17.56,26.06,17.2769202898551,1.92631955126829,552
42808VA0250004,15.75,16.13,16.72,17.56,26.06,17.2769202898551,1.92631955126829,552
42808VA0260001,23.13,24.75,25.5,25.8375,31.45,26.0975905797101,2.09261517862012,552
43126NV0110001,20.13,20.13,20.13,20.13,20.13,20.13,,1
43126NV0110003,16.9,16.9,16.9,16.9,16.9,16.9,,1
43126NV0120001,22.14,22.14,22.14,22.14,22.14,22.14,,1
43126NV0120003,18.9,18.9,18.9,18.9,18.9,18.9,,1
43126NV0150001,16.9,16.9,16.9,16.9,16.9,16.9,0,46
43126NV0160001,18.9,18.9,18.9,18.9,18.9,18.9,0,46
43274FL0010001,24.77,24.77,24.77,24.77,24.77,24.77,0,3082
43274FL0010002,23.17,23.17,23.17,23.17,23.17,23.17,0,67
43274FL0020002,27.77,27.77,27.77,27.77,27.77,27.77,0,67
43274FL0030002,8.27,8.27,8.27,8.27,8.27,8.27,0,67
43274FL0040002,8.27,8.27,8.27,8.27,8.27,8.27,0,67
43802GA0040002,178.37,388.4175,473.385,730.855,1184.89,566.183532608696,234.076907430292,736
43802GA0040003,166.52,362.625,441.945,682.31,1106.2,528.579809782609,218.530536334655,736
43802GA0040004,153.78,334.8825,408.13,630.1125,1021.56,488.138301630435,201.810481769599,736
43802GA0040005,153.78,334.8825,408.13,630.1125,1021.56,488.138301630435,201.810481769599,736
43802GA0040006,148.19,322.715,393.3,607.2175,984.44,470.400828804348,194.477138864559,736
43802GA0040007,130.54,284.2575,346.44,534.86,867.14,414.349932065217,171.304103281912,736
43802GA0040008,134.11,292.045,355.93,549.5125,890.9,425.702105978261,175.997521190165,736
43802GA0040009,130.54,284.2575,346.44,534.86,867.14,414.349932065217,171.304103281912,736
43802GA0040010,107.51,234.1225,285.34,440.525,714.2,341.271508152174,141.091078134001,736
43878TN0010001,29.86,29.86,29.86,29.86,29.86,29.86,0,8
